common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The anastomosis was tested with methylene blue and air and it showed no leakage,anastomosis tested with methylene blue and air,0.02172309005303507,64,21,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Active bleeding source was not identifiable,no active bleeding source,0.02290624106789229,52,42,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Hemoperitoneum was evacuated,evacuation of hemoperitoneum,0.02416178716334149,51,41,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient was kept intubated,kept intubated,0.02678872135429133,9,49,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient developed severe abdominal pain,severe abdominal pain,0.02987295294526071,36,30,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was given intravenous piperacillin/tazobactam,intravenous piperacillin/taxobactam,0.03070405199589321,19,77,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She developed acute thrombosis of the left internal jugular vein at a previous central catheter site,acute thrombosis of left internal jugular and subclavian veins,0.03071324518811213,13,74,TRUE,120,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was transfused with 2 units of packed red blood cells (PRBCs) intra-operatively,transfused with 2 units of packed red blood cells,0.03093064809993606,23,48,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient developed persistent nausea,persistent nausea,0.03356626359014081,22,28,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Hemoperitoneum was temporized with packing,packing of hemoperitoneum,0.03369950591757842,66,63,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,A Malecot tube was placed in the duodenum and over-sewn with a purse-string suture,Malecot tube placed in duodenum,0.03372033911710059,61,65,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Bleeding identified as coming from the gastroduodenal artery which was over-sewn,gastroduodenal artery over-sewn,0.03705733475871287,59,64,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was discharged on POD 3,discharged on postoperative day 3,0.03719497025294838,5,27,TRUE,-192,72
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient received 4 units of fresh frozen plasma intra-operatively,received 5 units of PRBCs and 4 units of fresh frozen plasma,0.03904242344271469,46,70,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Computed tomography (CT) of the abdomen showing free fluid suggestive of a leak or bleeding,free fluid suggestive of leak or bleeding,0.04058728837588399,7,38,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,An upper gastrointestinal study (UGI) on postoperative day (POD) 2 was negative for a leak,upper gastrointestinal study on postoperative day 2,0.04115783125579786,4,24,TRUE,-216,48
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The duodenal stump was oversewn with a running absorbable suture,duodenal stump oversewn,0.04143660842110164,71,19,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was found to be tachycardic,tachycardic,0.0420123348959246,27,31,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was transferred to the ICU,transferred to intensive care unit,0.04338175902617869,18,71,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The duodenum was transected 3 cm from the pylorus,duodenum transected,0.04434437110470746,70,18,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,An attempt to explore the duodenal stump was made but was unsuccessful due to retraction of the duodenal stump and inflammation around the tissue,attempt to explore duodenal stump,0.04452269669280517,55,45,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was found to be anemic,anemic,0.04764019685351883,28,32,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The greater omentum was taken from the greater curvature distally 3 cm from the pylorus,greater omentum taken,0.04925105247274264,77,14,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Her second drain showed frank bile,frank bile in drain,0.04939083360613572,32,56,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient also became tachycardic,tachycardic,0.05019804808252104,34,58,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The duodenal stump was found to have total stump blowout and the staple line was completely undone,duodenal stump blowout,0.05058646908114705,60,60,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The terminal ileum was identified and ran 250 cm proximally up the ileum,terminal ileum identified,0.0511270486879225,76,12,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was found to have a leukocytosis,leukocytosis,0.05292735628537626,29,33,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient was sent to intensive care unit (ICU) for further monitoring,sent to intensive care unit,0.05343775999916755,41,50,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,A 37-year-old female was admitted,37 years old,0.0539843119354364,2,2,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Frank bile was confirmed with elevated amylase,elevated bilirubin and amylase,0.05426284136658199,48,57,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was found to have hemoperitoneum,hemoperitoneum,0.05471346252728859,50,40,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Intravenous piperacillin/tazobactam was later changed to cefazolin,changed to cefazolin,0.05601041030023179,20,78,TRUE,120,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,"Upon entry into the peritoneal cavity, a large amount of hemoperitoneum was encountered",hemoperitoneum,0.05867943575640455,58,62,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,A two-layer hand sewn anastomosis between the duodenum and the ileum was created at the 250 cm mark,two-layer hand sewn anastomosis,0.05903839954456791,72,20,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The abdomen was closed and drains were placed,abdomen closed,0.05915263614593702,62,67,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was taken to the operating room (OR) for diagnostic laparoscopy,diagnostic laparoscopy,0.06262873651179734,8,39,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient developed fatigue,fatigue,0.06353975889927899,35,29,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She became hypotensive,hypotensive on postoperative day 6,0.0672074102985436,11,53,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Abdominal exam revealed significant distension with guarding,abdominal distension,0.06786102233876767,49,34,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Her post-operative course was complicated by atelectasis,atelectasis,0.06973966005561993,21,73,TRUE,96,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient was placed on therapeutic Lovenox,therapeutic Lovenox and octreotide,0.07009466427336553,14,76,TRUE,120,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,There was no pulmonary embolism,pulmonary embolism ruled out,0.07097516255458824,38,75,TRUE,120,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She was taken back to the OR for exploratory laparotomy with the presumptive diagnosis of bleeding with duodenal stump blowout,taken back to operating room for exploratory laparotomy,0.07826031065832362,12,59,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient tolerated bariatric phase 1 diet well,patient tolerated diet well,0.08121428140217046,47,26,TRUE,-216,48
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Sleeve gastrectomy was done loosely over a 34 French bougie-sized Edlich tube,sleeve gastrectomy,0.08387708056071097,68,16,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The following day she was doing well,doing well on postoperative day 4,0.08488085119764677,10,51,TRUE,24,96
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,"Multiple comorbidities included back pain, gastroesophageal reflux disease, obstructive sleep apnea, hyperlipidemia, and hypertension",gastroesophageal reflux disease,0.08513136206728034,40,6,TRUE,-264,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,CT showed perihepatic fluid,computed tomography of the abdomen,0.08835260131752776,75,37,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient was successfully discharged to her home,discharged on postoperative day 17,0.08904891525213143,16,79,TRUE,144,408
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She came to the emergency department,admitted to the hospital,0.10585949571962903,6,10,TRUE,0,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Adhesions of the biliopancreatic limb to the anterior abdominal wall resulting in obstruction were taken down,duodeno-ileal anastomosis,0.10869465410641732,67,13,TRUE,72,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,CT showed inflammation around the duodenal stump site,gastroduodenal artery bleeding,0.12380939190018549,74,61,TRUE,0,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,An UGI was negative,upper gastrointestinal study,0.14136748697652157,17,36,TRUE,0,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient was placed on octreotide,drains placed,0.14291471385120125,37,68,TRUE,96,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Frank bile was confirmed with elevated bilirubin,hyperlipidemia,0.15026889571202395,33,8,TRUE,72,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,She developed acute thrombosis of the left subclavian vein at a previous central catheter site,hypertension,0.15172802827477383,43,9,TRUE,120,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient received 5 units of PRBCs intra-operatively,female,0.1610617224489811,24,3,TRUE,72,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient underwent laparotomy through a generous right subcostal incision,purse-string suture,0.1621458653179657,57,66,TRUE,72,144
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Home health care was arranged for dressing changes,guarding,0.1707773551538233,44,35,TRUE,144,264
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,The patient was discharged with total parenteral nutrition,obstructive sleep apnea,0.19087590706122423,26,7,TRUE,96,0
PMC4573216_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4573216_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4573216_body.csv,Home health care was arranged for total parenteral nutrition,back pain,0.1917167526570458,45,5,TRUE,144,0
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,fever,fever,9.42579347906758e-14,5,5,TRUE,0,0
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,tachycardia,tachycardia,9.992007221626409e-14,23,21,TRUE,48,72
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,myoclonus,myoclonus,1.1257661469699089e-13,39,37,TRUE,72,96
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,myoclonus,myoclonus,1.1257661469699089e-13,52,48,TRUE,96,120
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,amantadine,amantadine,1.2090328738167957e-13,14,14,TRUE,-17532,-8760
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,event,event,1.2534417948018017e-13,1,1,TRUE,time,time
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,encephalopathic,encephalopathic,1.2756462552943049e-13,26,24,TRUE,48,72
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,drowsy,drowsy,1.291189377639057e-13,36,34,TRUE,72,96
PMC4778217_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC4778217_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC4778217_body.csv,hypotensive,hypotensive,1.4011014570769478e-13,25,23,TRUE,48,72
