model,case_id,annotation_file,body_file,row_idx,event,time,auto_found,match_type,matched_variant,evidence_sentence_idx,evidence_text,similarity_if_unfound,manual_label,manual_notes
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,62,weaned off ventilator,216,1,ordered_token_subsequence,weaned off ventilator,35,He showed improvement in weakness of all four limbs and also in his respiratory parameters and was gradually weaned off and extubated from the ventilator with a total duration of mechanical ventilation of 10 days.,,,
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,63,extubated,216,1,exact_substring_sentence,extubated,35,He showed improvement in weakness of all four limbs and also in his respiratory parameters and was gradually weaned off and extubated from the ventilator with a total duration of mechanical ventilation of 10 days.,1.0,,
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,64,oral feeding started,216,1,ordered_token_subsequence,oral feeding started,36,"Oral feeding was started, and aggressive limb and chest physiotherapy was continued.",,,
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,65,aggressive physiotherapy continued,216,1,ordered_token_subsequence,aggressive physiotherapy continued,36,"Oral feeding was started, and aggressive limb and chest physiotherapy was continued.",,,
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,66,shifted out from ICU,216,1,exact_substring_sentence,shifted out from icu,37,He was shifted out from ICU and later discharged from the hospital with full neurological recovery after a total duration of 4 weeks of hospital stay.,1.0,,
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,67,discharged,672,1,exact_substring_sentence,discharged,37,He was shifted out from ICU and later discharged from the hospital with full neurological recovery after a total duration of 4 weeks of hospital stay.,1.0,,
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,68,full neurological recovery,672,1,exact_substring_sentence,full neurological recovery,37,He was shifted out from ICU and later discharged from the hospital with full neurological recovery after a total duration of 4 weeks of hospital stay.,1.0,,
dsr1,PMC6238558_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC6238558_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC6238558_body.txt,69,no functional disability,672,1,exact_substring_sentence,no functional disability,38,The patient was followed up regularly in the outpatient department and presently has no functional disability.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,0,46-year-old woman,0,1,exact_substring_sentence,46 year old woman,4,We present the case of marked and prolonged hypocalcaemia in a 46-year-old woman who underwent elective sleeve gastrectomy with multiple complications on a background of surgical hypoparathyroidism and hypothyroidism.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,1,underwent elective sleeve gastrectomy,0,1,exact_substring_sentence,underwent elective sleeve gastrectomy,4,We present the case of marked and prolonged hypocalcaemia in a 46-year-old woman who underwent elective sleeve gastrectomy with multiple complications on a background of surgical hypoparathyroidism and hypothyroidism.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,2,converted to emergency Roux-en-Y gastric bypass surgery,0,1,exact_substring_sentence,converted to emergency roux en y gastric bypass surgery,11,"In November 2018 at a private metropolitan hospital, she had a planned sleeve gastrectomy, which was converted to emergency Roux-en-Y gastric bypass surgery due to multiple gastric perforations because of friable mucosa.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,3,multiple gastric perforations,0,1,exact_substring_sentence,multiple gastric perforations,11,"In November 2018 at a private metropolitan hospital, she had a planned sleeve gastrectomy, which was converted to emergency Roux-en-Y gastric bypass surgery due to multiple gastric perforations because of friable mucosa.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,4,friable mucosa,0,1,exact_substring_sentence,friable mucosa,11,"In November 2018 at a private metropolitan hospital, she had a planned sleeve gastrectomy, which was converted to emergency Roux-en-Y gastric bypass surgery due to multiple gastric perforations because of friable mucosa.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,5,abdominal sepsis,96,1,exact_substring_sentence,abdominal sepsis,12,Consequent abdominal sepsis required transfer to intensive care at a tertiary hospital 4 days post-operatively.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,6,transfer to intensive care at a tertiary hospital,96,1,exact_substring_sentence,transfer to intensive care at a tertiary hospital,12,Consequent abdominal sepsis required transfer to intensive care at a tertiary hospital 4 days post-operatively.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,7,remained nil orally,96,1,exact_substring_sentence,remained nil orally,13,"Upon arrival, having remained nil orally, her calcium level was critically low at 0.78 mmol/L (1.11–1.28), though she was asymptomatic without seizure or arrhythmia (Table 1).",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,8,calcium level 0.78 mmol/L,96,1,ordered_token_subsequence,calcium level 0 78 mmol l,13,"Upon arrival, having remained nil orally, her calcium level was critically low at 0.78 mmol/L (1.11–1.28), though she was asymptomatic without seizure or arrhythmia (Table 1).",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,9,asymptomatic without seizure,96,1,exact_substring_sentence,asymptomatic without seizure,13,"Upon arrival, having remained nil orally, her calcium level was critically low at 0.78 mmol/L (1.11–1.28), though she was asymptomatic without seizure or arrhythmia (Table 1).",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,10,asymptomatic without arrhythmia,96,1,ordered_token_subsequence,asymptomatic without arrhythmia,13,"Upon arrival, having remained nil orally, her calcium level was critically low at 0.78 mmol/L (1.11–1.28), though she was asymptomatic without seizure or arrhythmia (Table 1).",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,11,continuous intravenous calcium gluconate infusion,96,1,exact_substring_sentence,continuous intravenous calcium gluconate infusion,14,"A continuous intravenous calcium gluconate infusion was required to achieve normocalcaemia, followed by maintenance intermittent IV calcium boluses.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,12,maintenance intermittent IV calcium boluses,96,1,exact_substring_sentence,maintenance intermittent iv calcium boluses,14,"A continuous intravenous calcium gluconate infusion was required to achieve normocalcaemia, followed by maintenance intermittent IV calcium boluses.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,13,prolonged ICU admission of 6 months,96,1,exact_substring_sentence,prolonged icu admission of 6 months,15,The patient had a prolonged ICU admission of 6 months and required more than 20 abdominal operations.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,14,required more than 20 abdominal operations,96,1,exact_substring_sentence,required more than 20 abdominal operations,15,The patient had a prolonged ICU admission of 6 months and required more than 20 abdominal operations.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,15,received all medication intravenously,96,1,ordered_token_subsequence,received all medication intravenously,16,"During this period, she received all medication and nutrition intravenously and lost 14 kg.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,16,received nutrition intravenously,96,1,exact_substring_sentence,nutrition intravenously,16,"During this period, she received all medication and nutrition intravenously and lost 14 kg.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,17,lost 14 kg,96,1,exact_substring_sentence,lost 14 kg,16,"During this period, she received all medication and nutrition intravenously and lost 14 kg.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,18,Endocrinology advice sought,336,1,ordered_token_subsequence,endocrinology advice sought,25,"Two weeks into her admission, Endocrinology advice was sought regarding the management of hypothyroidism; her TSH was 5.83 mU/L (ref range 0.30–5.00 mU/L) at this time.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,19,TSH 5.83 mU/L,336,1,ordered_token_subsequence,tsh 5 83 mu l,25,"Two weeks into her admission, Endocrinology advice was sought regarding the management of hypothyroidism; her TSH was 5.83 mU/L (ref range 0.30–5.00 mU/L) at this time.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,20,intravenous triiodothyronine (T3) 10 µg BD,336,1,exact_substring_sentence,intravenous triiodothyronine t3 10 g bd,26,Intravenous triiodothyronine (T3) 10 µg BD was commenced and euthyroidism was achieved after gradual up titration to 40/20/40 µg daily based on TSH levels.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,21,euthyroidism achieved,336,1,ordered_token_subsequence,euthyroidism achieved,26,Intravenous triiodothyronine (T3) 10 µg BD was commenced and euthyroidism was achieved after gradual up titration to 40/20/40 µg daily based on TSH levels.,,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,22,high dose intravenous calcium 4.4 mmol five times daily,336,1,exact_substring_sentence,high dose intravenous calcium 4 4 mmol five times daily,27,"On review, it was noted that high dose intravenous calcium, 4.4 mmol five times daily, was required through a central line to maintain normocalcaemia with ionised calcium being measured daily via routine blood gases.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,23,serum phosphate level 1.07 mmol/L,336,0,not_found_auto,serum phosphate level 1 07 mmol l,59,IV Calcium gluconate 4.4 mmol IV 5x daily,0.4324,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,24,intravenous calcitriol 1 µg alternate daily,1008,1,exact_substring_sentence,intravenous calcitriol 1 g alternate daily,29,"Intravenous calcitriol 1 µg alternate daily was, therefore, commenced 6 weeks into her admission, but was subsequently ceased 5 days later due to limited stock and high cost.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,25,calcitriol ceased,1008+120=1128,1,ordered_token_subsequence,calcitriol ceased,29,"Intravenous calcitriol 1 µg alternate daily was, therefore, commenced 6 weeks into her admission, but was subsequently ceased 5 days later due to limited stock and high cost.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,26,intramuscular cholecalciferol 150 000 units,1128+168=1296,1,unordered_token_containment,intramuscular cholecalciferol 150 000 units,30,"Eight weeks into her admission, 150 000 units of intramuscular cholecalciferol was trialled as it was readily available, but the low 1,25(OH)vitamin D3 level failed to increment, being 31 pmol/L (ref range 50–190) prior to administration and 29 pmol/L 3 weeks after administration.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,27,"1,25(OH)vitamin D3 level 31 pmol/L",1296,1,ordered_token_subsequence,1 25 oh vitamin d3 level 31 pmol l,30,"Eight weeks into her admission, 150 000 units of intramuscular cholecalciferol was trialled as it was readily available, but the low 1,25(OH)vitamin D3 level failed to increment, being 31 pmol/L (ref range 50–190) prior to administration and 29 pmol/L 3 weeks after administration.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,28,"1,25(OH)vitamin D3 level 29 pmol/L",1296+504=1800,1,ordered_token_subsequence,1 25 oh vitamin d3 level 29 pmol l,30,"Eight weeks into her admission, 150 000 units of intramuscular cholecalciferol was trialled as it was readily available, but the low 1,25(OH)vitamin D3 level failed to increment, being 31 pmol/L (ref range 50–190) prior to administration and 29 pmol/L 3 weeks after administration.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,29,eGFR > 90 mL/min/1.73 m²,1800,1,exact_substring_sentence,egfr 90 ml min 1 73 m,31,Renal function was normal with eGFR > 90 mL/min/1.73 m2.,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,30,required intravenous calcium gluconate 4.4 mmol five times daily,2160,1,exact_substring_sentence,required intravenous calcium gluconate 4 4 mmol five times daily,32,"Three months into her admission, the patient still required intravenous calcium gluconate 4.4 mmol five times daily to maintain normocalcaemia.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,31,additional intravenous calcitriol recommenced,2160,1,ordered_token_subsequence,additional intravenous calcitriol recommenced,33,Additional intravenous calcitriol was obtained and recommenced at a dose of 1 µg alternate daily.,,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,32,calcium gluconate reduced to three times per day,2160,1,unordered_token_containment,calcium gluconate reduced to three times per day,34,This gradually reduced calcium gluconate requirements to 4.4 mmol three times per day (Fig.,,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,33,intramuscular thyroxine 600 µg trialled,2160,1,ordered_token_subsequence,intramuscular thyroxine 600 g trialled,36,"Of note, at this time, intramuscular thyroxine 600 µg was trialled as a substitute for intravenous triiodothyronine, however, the patient found the injection painful.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,34,intravenous thyroxine commenced,2160+96=2256,1,ordered_token_subsequence,intravenous thyroxine commenced,37,"Therefore, intravenous thyroxine was commenced 4 days later at a dose of 200 µg alternate daily.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,35,maintenance schedule established,2256,1,ordered_token_subsequence,maintenance schedule established,38,"Eventually, a maintenance schedule that controlled both the hypocalcaemia and hypothyroidism was established (Table 2).",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,36,recovered sufficiently to recommence oral intake,5856,1,exact_substring_sentence,recovered sufficiently to recommence oral intake,47,"After a prolonged hospital stay of over 8 months, the patient recovered sufficiently to recommence oral intake.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,37,discharged,5856,1,exact_substring_sentence,discharged,48,She was discharged on her preoperative calcitriol dose (0.75 µg daily) and an increased dose of calcium (1200 mg orally twice daily compared to 1200 mg daily pre-operatively).,1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,38,normocalcaemia on follow-up,5856+1008=6864,0,not_found_auto,normocalcaemia follow up,46,Outcome and follow-up,0.4889,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,39,weight 71.8 kg,6864,0,not_found_auto,weight 71 8 kg,20,Reference Range 1.11–1.28,0.3077,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,40,BMI 29 kg/m²,6864,0,not_found_auto,bmi 29 kg m,57,0.25 µg IV daily $120,0.3333,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,41,no history of diabetes,0,1,exact_substring_sentence,no history of diabetes,9,"She had no history of diabetes, dyslipidaemia, hypertension or obstructive sleep apnoea.",1.0,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,42,no history of dyslipidaemia,0,1,ordered_token_subsequence,no history of dyslipidaemia,9,"She had no history of diabetes, dyslipidaemia, hypertension or obstructive sleep apnoea.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,43,no history of hypertension,0,1,ordered_token_subsequence,no history of hypertension,9,"She had no history of diabetes, dyslipidaemia, hypertension or obstructive sleep apnoea.",,,
dsr1,PMC7576661_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC7576661_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC7576661_body.txt,44,no history of obstructive sleep apnoea,0,1,ordered_token_subsequence,no history of obstructive sleep apnoea,9,"She had no history of diabetes, dyslipidaemia, hypertension or obstructive sleep apnoea.",,,
dsr1,PMC9136437_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9136437_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9136437_body.txt,0,59 years old,0,1,exact_substring_sentence,59 year old,17,"A 59-year-old female (blood type: O, Rh positive) was found to have a segment-V space-occupying lesion in the liver, which was suspected of being liver cancer (Figure 1).",1.0,,
dsr1,PMC9136437_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9136437_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9136437_body.txt,1,female,0,1,exact_substring_sentence,female,17,"A 59-year-old female (blood type: O, Rh positive) was found to have a segment-V space-occupying lesion in the liver, which was suspected of being liver cancer (Figure 1).",1.0,,
dsr1,PMC9136437_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9136437_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9136437_body.txt,2,admitted to the hospital,0,1,ordered_token_subsequence,to the hospital,209,"Ethics approval and consent to participate: This study strictly followed the basic principles of medical ethics and was approved by the medical ethics committee of the First Affiliated Hospital of Guangxi Medical University, Approval Number: 2021(KY-E-003).",,,
dsr1,PMC9136437_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9136437_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9136437_body.txt,3,liver transplantation (Piggyback LT),0,0,not_found_auto,liver transplantation piggyback lt,99,Days after liver transplantation Reported values,0.6098,,
dsr1,PMC9136437_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9136437_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9136437_body.txt,4,acute renal failure,0,1,exact_substring_sentence,acute renal failure,39,"The transplantation process was smooth, but afterward, the patient developed acute renal failure and a hematoma around the liver (Figure 1).",1.0,,
dsr1,PMC9136437_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/sepsis-40_dsr1_tts/PMC9136437_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/chil_stts/sepsis-10/body/PMC9136437_body.txt,5,hematoma around the liver,0,1,exact_substring_sentence,hematoma around the liver,39,"The transplantation process was smooth, but afterward, the patient developed acute renal failure and a hematoma around the liver (Figure 1).",1.0,,
